economy;economycode;regionwb;pop_adult;wpid_random;wgt;female;age;educ;inc_q;emp_in;fin2;fin3;fin4;fin5;fin6;fin7;fin8;fin9;fin10;fin11a;fin11b;fin11c;fin11d;fin11e;fin11f;fin11g;fin11h;fin14a;fin14b;fin14c;fin15;fin16;fin17a;fin17b;fin19;fin20;fin21;fin22a;fin22b;fin22c;fin24;fin25;fin26;fin27a;fin27b;fin27c1;fin27c2;fin28;fin29a;fin29b;fin29c1;fin29c2;fin30;fin31a;fin31b;fin31c;fin32;fin33;fin34a;fin34b;fin34c1;fin34c2;fin35;fin36;fin37;fin38;fin39a;fin39b;fin39c1;fin39c2;fin40;fin41;fin42;fin43a;fin43b;fin43c1;fin43c2;fin44;fin45;fin46;fin47a;fin47b;fin47c1;fin47c2;fin47c3;fin47c4;fin47c5;mobileowner;fin48;account_fin;account_mob;account;saved;borrowed;receive_wages;receive_transfers;receive_pension;receive_agriculture;pay_utilities;remittances;pay_onlne;pay_onlne_mobintbuy;pay_cash;pay_cash_mobintbuy
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;209727034;1,141311369;2;57;2;3;1;2;;;;;2;;;;2;1;1;1;2;1;2;1;2;2;;2;2;2;1;2;1;2;2;2;2;2;;2;;;;;1;2;1;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;143380528;0,654533086;2;24;2;4;0;2;;;;;2;;;;1;2;2;2;2;1;1;2;2;2;;2;2;2;1;2;2;2;2;1;2;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;3;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;1;1;4;5;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;137503895;0,329489464;1;25;1;4;1;2;;;;;2;;;;2;2;1;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;1;1;;;1;1;1;;;1;1;1;;2;;;;;;;;1;2;1;1;;;;;2;;;;;;;2;;;;;2;2;1;1;1;1;1;1;0;1;4;1;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;210348995;0,725576439;1;28;2;1;1;2;;;;;2;;;;1;1;2;1;1;1;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;1;;;2;;;;;2;;;;1;2;2;1;;;2;;2;2;;;;;;;1;2;1;;;1;1;;;;;;;;;1;1;0;1;1;0;0;1;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179910653;0,709324551;1;38;1;3;0;2;;;;;2;;;;2;1;1;2;2;1;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;1;1;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;180651155;1,143304233;1;51;2;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;1;2;2;2;2;2;1;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;1;2;2;2;2;2;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;3;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;132507686;0,401595975;2;32;2;2;1;2;;;;;2;;;;1;2;1;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;1;1;0;0;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;175797524;1,399815802;2;28;3;4;1;2;;;;;2;;;;2;2;2;2;2;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;;1;2;2;;;;;1;1;1;;;1;1;1;;1;2;1;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;2;2;1;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;174451848;0,454328203;2;70;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178270027;0,497164686;1;25;3;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;1;2;1;2;1;;1;5;1;2;1;;;1;2;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;1;1;2;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199577203;2,935385593;2;72;1;2;0;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157626296;1,070288402;1;23;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;;;1;2;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;144414214;0,444901341;1;34;2;4;1;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;2;2;1;1;2;2;1;1;2;2;1;3;1;1;1;;;1;2;1;;;2;;;;1;1;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133657248;0,329489464;2;40;1;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;;;1;2;1;;;2;;;;1;2;2;1;;;2;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;1;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;168083514;0,329489464;2;23;2;4;1;2;;;;;2;;;;2;1;2;2;2;1;2;1;2;2;;1;1;2;2;2;1;2;2;1;;1;2;1;1;1;;;1;2;1;;;1;2;1;;3;;;;;;;;2;1;2;1;;;;;2;;;;;;;1;3;1;;;;;;1;1;0;1;1;1;1;5;4;1;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;196740424;1,328994249;2;25;2;4;1;2;;;;;2;;;;2;2;1;2;2;1;2;2;2;2;;2;2;2;1;2;2;1;2;2;1;2;;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;124171103;0,725128875;2;23;2;2;1;1;2;;;;2;;1;1;;;;;;;;;1;2;;1;2;2;1;2;2;1;2;2;1;2;;2;;;;;1;2;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;198069742;0,401595975;2;30;2;4;1;1;1;2;1;1;2;;1;2;;;;;;;;;2;2;;2;2;1;2;2;2;2;2;2;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;140234021;1,208847649;1;69;2;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;1;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;172654244;0,342519853;2;30;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;2;1;1;1;2;1;2;1;2;1;1;3;2;;;;;2;;;;;1;1;1;;1;1;1;2;;;1;2;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;2;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160585196;2,59845331;2;43;1;3;1;2;;;;;2;;;;1;1;1;1;2;1;2;2;2;2;;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;137586763;2,935385593;1;58;1;2;1;2;;;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;1;2;2;1;2;;1;1;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;1;2;;;2;;;;;;;;;;2;1;1;0;1;0;1;4;4;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;198929345;0,685039707;2;28;1;1;1;2;;;2;2;2;;2;2;;;;;;;;;2;2;;1;1;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;3;1;2;;;;;;;;;;;1;1;1;0;1;1;0;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;189319164;1,048778693;2;50;2;3;0;2;;;;;2;;;;1;1;1;1;2;1;1;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;0;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;138506727;0,681539755;1;22;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;2;2;2;1;2;1;;1;1;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;2;;1;1;1;2;;;1;1;1;2;1;;;2;;;;;;;;;;2;1;1;1;1;1;1;1;1;1;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178373116;0,378308694;2;36;1;5;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;3;2;2;2;2;2;;1;3;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133214552;0,814421788;2;42;1;1;0;2;;;;;2;;;;2;2;2;2;2;1;1;2;2;2;;2;2;2;2;2;2;1;2;2;;2;;2;;;;;2;;;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;1;4;4;4;4;2;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;119421082;0,356762801;1;21;2;5;0;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;2;1;2;2;1;;1;1;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;1;;;1;2;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;142288213;0,996745687;2;32;1;1;1;1;1;2;2;1;2;;2;1;;;;;;;;;2;2;;1;2;2;1;2;2;2;1;2;1;1;4;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;2;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;146177534;0,822121593;2;22;2;5;0;1;1;1;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;1;2;2;2;2;1;1;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;1;2;1;2;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;1;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;161756345;0,822629023;1;27;2;4;1;2;;;;;2;;;;2;1;2;1;2;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;138575384;1,070288402;1;16;2;4;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;3;2;;;;;1;2;2;1;2;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;2;1;0;0;0;1;1;4;4;4;2;4;3;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;210867444;0,897689449;1;23;3;5;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;5;1;2;1;;;2;;;;;1;2;2;1;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122065075;0,329489464;1;18;2;4;0;2;;;;;2;;;;2;2;2;2;2;3;2;2;1;2;;1;2;2;2;2;2;2;2;2;;1;3;1;1;1;;;1;1;1;;;1;1;1;;1;2;1;1;;;2;;1;2;2;2;2;2;;;2;;;;;;;;;;;;2;2;2;1;1;1;1;1;1;0;1;3;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;208320886;0,806170596;1;41;2;1;1;2;;;;;2;;;;2;1;2;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;0;0;0;0;4;4;4;2;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;164347686;2,351190027;2;30;2;4;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;;;1;1;1;;;1;1;1;;1;2;1;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;133139283;0,713525602;1;20;1;5;1;2;;;;;2;;;;1;2;1;1;2;2;1;2;1;2;;1;1;2;1;2;2;2;2;2;2;1;1;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;173324188;0,691266675;2;31;2;2;1;1;1;1;1;1;1;1;1;1;;;;;;;;;1;2;;1;1;2;1;2;2;2;2;1;1;1;3;1;1;1;;;1;1;1;;;2;;;;2;;;;;;;;2;1;2;2;2;1;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;1;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179070000;0,378308694;2;37;2;3;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;0;1;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;141954572;1,54451421;2;45;2;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;1;2;2;1;;2;;3;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;2;1;0;1;1;1;1;4;4;4;2;4;6;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;117328877;0,537447064;1;40;1;1;1;1;1;2;1;2;2;;1;1;;;;;;;;;2;2;;1;2;1;1;2;2;2;2;2;2;2;;1;2;1;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;0;2;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;153007071;1,008822051;1;34;3;4;1;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;2;2;2;1;1;2;2;1;1;2;1;3;2;;;;;1;2;1;;;1;1;1;;1;1;1;2;;;1;1;1;2;1;2;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;196795372;2,403391596;2;35;1;4;1;2;;;2;1;2;;1;1;;;;;;;;;2;2;;2;2;2;1;2;2;2;2;2;1;1;1;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;0;1;1;1;2;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122422779;1,645258046;1;32;2;5;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;1;2;2;2;2;1;2;1;1;1;2;1;;;2;;;;;1;2;1;;1;2;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;144201626;2,219611705;2;25;1;2;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;2;1;2;2;2;1;6;1;2;1;;;1;2;1;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;1;4;4;4;4;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;208316524;0,725128875;2;19;2;5;0;2;;;;;2;;;;2;2;2;2;2;2;1;2;2;2;;2;2;2;2;2;2;2;2;1;;1;2;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;168229797;0,916773578;1;39;2;3;1;1;1;2;2;2;2;;1;2;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;1;3;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;1;1;1;1;0;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;135562876;1,528484213;1;27;2;5;1;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;2;2;2;2;2;;1;1;1;2;1;;;2;;;;;1;2;1;;1;2;2;1;;;1;2;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;0;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;145219908;0,332248562;2;32;2;1;1;2;;;;;2;;;;2;2;2;1;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;2;1;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;1;2;1;2;;;;;2;;;;;;;2;;;;;2;2;1;1;1;1;1;1;1;1;4;1;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;183482233;0,721965296;2;25;1;2;1;2;;;;;2;;;;2;1;1;1;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;1;2;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;2;1;0;0;0;1;1;4;4;4;2;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;159668765;1,154624436;2;17;2;1;0;2;;;;;2;;;;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;1;1;1;2;;;;;2;;;;;1;2;1;;2;;;;;;;;1;2;2;1;;;;;2;;;;;;;2;;;;;;;;1;2;0;1;1;1;1;4;1;4;4;1;5;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;181089949;0,617333778;2;32;2;1;1;2;;;;;2;;;;1;2;2;2;2;2;2;1;2;2;;1;1;2;1;1;2;1;1;1;1;2;;2;;;;;1;1;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;0;0;1;1;2;4;4;4;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;194528879;0,329489464;2;38;1;4;1;2;;;1;2;2;;2;2;;;;;;;;;2;2;;2;2;2;1;2;2;1;2;1;1;2;;1;2;1;;;1;2;1;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;2;2;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;176486614;0,681539755;1;22;2;3;1;2;;;;;2;;;;2;2;1;2;2;1;2;2;2;2;;1;2;2;1;2;2;1;2;1;2;1;2;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;1;2;2;2;2;2;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;1;4;3;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122515135;1,070602691;1;30;1;1;0;2;;;1;1;2;;2;2;;;;;;;;;2;2;;2;2;1;1;2;2;2;2;2;2;1;3;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;1;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;114232658;0,395890672;1;21;2;3;1;2;;;;;2;;;;2;2;1;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;200907547;1,221632682;2;40;1;4;1;1;1;1;2;1;2;;1;1;;;;;;;;;1;2;;1;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;1;1;;;1;2;1;;2;;;;;;;;1;2;1;2;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;1;1;1;1;4;1;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;120619782;0,337038964;1;27;2;5;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;1;1;1;2;1;2;2;2;1;1;1;;1;1;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;1;2;1;1;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;1;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;174090103;1,070288402;1;23;1;5;1;1;1;2;2;2;2;;1;2;;;;;;;;;1;2;;1;2;1;2;2;2;2;2;2;;1;3;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;0;2;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;197108645;1,342023535;1;35;3;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;2;;2;2;2;2;2;2;1;1;2;;1;3;1;1;1;;;1;1;1;;;1;2;1;;1;1;1;2;;;1;1;1;1;1;2;;;1;1;1;1;1;;;1;1;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;167382347;0,329489464;1;21;1;3;1;2;;;;;2;;;;1;1;1;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;2;2;;;;1;2;0;0;0;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;206667249;0,329489464;2;26;2;4;1;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;120468625;2,539869451;1;20;1;1;1;2;;;;;2;;;;1;1;1;2;2;1;2;2;2;2;;1;2;2;1;2;2;2;1;2;2;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;1;2;2;2;1;2;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;1;1;4;2;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;209881539;2,935385593;1;50;1;3;1;2;;;2;1;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;1;;;1;1;1;;;1;2;1;;1;2;2;1;;;2;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;0;0;1;4;4;2;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199847738;0,365860125;2;21;2;5;1;3;;;2;2;2;;1;1;;;;;;;;;2;2;;2;2;1;2;2;1;2;2;1;;2;;2;;;;;2;;;;;2;;;;1;2;2;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122728220;0,458386789;1;40;2;4;1;2;;;;;2;;;;2;2;2;2;2;2;1;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;2;2;2;1;1;1;1;1;1;0;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;147477647;0,329489464;2;30;1;2;1;1;1;2;2;2;2;;2;1;;;;;;;;;2;2;;2;2;1;2;2;2;2;2;2;;1;3;1;1;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;2;2;;;;1;1;1;0;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;177478792;2,935385593;1;70;1;2;0;2;;;;;2;;;;2;1;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;3;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;1;6;0;;0;
